Date,Selina,Sub Category,Capacity,Out of Order,Available Beds,Sold Beds,Room Revenue USD,Food and Beverage Revenue,Activities Revenue,Co-Working Revenue,Average Guest Review
2018-10-20,Medellin,Private Shared,24,2,22,11,193.60000000000002,51.40080000000001,28.7496,11.035200000000001,8.742
2018-10-20,Manuel Antonio,Dorm,116,1,115,61,854.0,169.092,146.67450000000002,57.645,8.706
2018-10-20,Banos,Private Shared,16,2,14,5,88.0,20.328,0.462,0.99,9.001
2018-10-20,Antigua,Private Shared,52,5,47,22,418.0,111.60600000000001,59.565,17.2425,8.752
2018-10-20,Quito,Private Shared,24,3,21,9,172.8,44.58240000000001,12.1824,2.0736000000000003,8.798
2018-10-20,La Fortuna,Private,20,1,19,12,302.40000000000003,64.8648,39.009600000000006,15.195600000000002,8.752
2018-10-20,Jaco,Private Shared,26,1,25,15,351.0,73.1835,43.6995,13.1625,8.747
2018-10-20,Montanita,Private Shared,38,4,34,14,313.6,77.38080000000001,31.752000000000006,7.291200000000001,8.771
2018-10-20,Venao,Dorm,51,1,50,29,319.0,83.97675,54.0705,25.839000000000002,8.695
2018-10-20,Mexico City,Private Shared,68,8,60,26,691.5999999999999,172.72709999999998,87.14159999999998,21.266699999999997,8.775
2018-10-20,Puerto Viejo,Private Shared,40,1,39,21,453.59999999999997,93.55499999999999,61.9164,27.556199999999997,8.736
2018-10-20,La Fortuna,Private Shared,32,1,31,17,367.2,82.3446,47.0934,16.2486,8.739
2018-10-20,Tamarindo,Dorm,144,2,142,76,1064.0,226.632,165.186,48.678,8.724
2018-10-20,Mexico City,Private,132,13,119,44,1355.2000000000003,356.75640000000004,178.88640000000004,48.787200000000006,8.774
2018-10-20,Puerto Escondido,Private,26,3,23,9,257.40000000000003,66.40920000000001,30.888,10.0386,8.784
2018-10-20,Manuel Antonio,Private Shared,18,0,18,11,277.19999999999993,50.10389999999999,45.53009999999999,19.542599999999993,8.711
2018-10-20,Playa del Carmen,Dorm,177,19,158,71,852.0,218.538,105.435,37.701,8.768
2018-10-20,Pedasi,Dorm,8,1,7,5,55.0,14.520000000000001,9.569999999999999,4.29,8.694
2018-10-20,Red Frog,Dorm,24,1,23,13,143.0,36.357749999999996,23.05875,10.61775,8.697
2018-10-20,Jaco,Private,42,1,41,22,600.6,123.87375,80.63055000000001,34.2342,8.734
2018-10-20,San Jose,Private Shared,14,1,13,8,187.2,35.3808,30.186,10.53,8.7
2018-10-20,Red Frog,Private,34,1,33,20,504.00000000000006,131.166,86.18400000000001,40.446000000000005,8.696
2018-10-20,Antigua,Private,34,5,29,13,314.6,84.70605,40.34745,15.808650000000002,8.764
2018-10-20,Venao,Private,12,1,11,7,147.0,37.926,26.019,12.23775,8.687
2018-10-20,Venao,Private Shared,34,1,33,20,395.99999999999994,98.00999999999999,70.68599999999999,33.263999999999996,8.708
2018-10-20,Bogota La Candelaria,Private,22,3,19,6,148.2,2.0006999999999997,16.005599999999998,0.55575,8.995
2018-10-20,Bocas del Toro,Private Shared,32,1,31,17,367.2,91.70819999999999,66.3714,31.670999999999996,8.691
2018-10-20,Banos,Private,34,4,30,11,229.89999999999998,51.555074999999995,1.7242499999999998,3.2760749999999996,9.005
2018-10-20,Lima,Private Shared,42,2,40,11,277.19999999999993,0.6236999999999998,31.808699999999995,3.326399999999999,9.001
2018-10-20,Quito,Dorm,150,16,134,48,576.0,143.856,45.36,6.4799999999999995,8.797
2018-10-20,Santa Teresa North,Private,22,1,21,12,302.40000000000003,56.24640000000001,50.80320000000001,18.8244,8.693
2018-10-20,Quito,Private,36,4,32,12,250.79999999999998,66.9636,15.424199999999999,5.2668,8.807
2018-10-20,Puerto Escondido,Private Shared,22,3,19,8,228.0,61.388999999999996,25.821,4.959,8.769
2018-10-20,Tamarindo,Private,24,1,23,13,327.6,64.1277,46.4373,18.6732,8.723
2018-10-20,Lima,Dorm,17,2,15,5,65.0,0.2925,6.4350000000000005,1.6087500000000001,8.997
2018-10-20,Santa Teresa North,Private Shared,16,1,15,9,210.6,42.804449999999996,33.01155,12.3201,8.718
2018-10-20,Playa del Carmen,Private Shared,54,7,47,21,558.5999999999999,142.86194999999995,71.64044999999999,15.920099999999998,8.756
2018-10-20,Red Frog,Private Shared,14,1,13,8,158.39999999999998,39.916799999999995,28.036799999999996,12.711599999999999,8.701
2018-10-21,Lima,Dorm,17,1,16,4,56.0,0.378,5.628,1.26,8.981
2018-10-21,Mexico City,Private Shared,68,8,60,23,611.8,161.5152,76.1691,21.565949999999997,8.786
2018-10-21,Cartagena,Private,46,6,40,17,484.5,125.364375,58.866749999999996,17.078625,8.767
2018-10-21,Lima,Private,34,2,32,7,205.8,0.30870000000000003,22.998150000000003,1.69785,9.003
2018-10-21,Medellin,Dorm,215,13,202,97,1067.0,275.286,160.85025,66.42075,8.74
2018-10-21,Mexico City,Dorm,254,23,231,89,1335.0,343.42875,168.21,38.0475,8.778
2018-10-21,La Fortuna,Dorm,100,2,98,50,700.0,152.25,91.875,38.85,8.731
2018-10-21,Playa del Carmen,Private,59,6,53,20,528.0,132.66,65.736,15.84,8.767
2018-10-21,Puerto Viejo,Private,32,1,31,18,491.40000000000003,108.3537,62.28495,26.535600000000002,8.722
2018-10-21,Manuel Antonio,Private Shared,18,1,17,11,237.59999999999997,43.30259999999999,37.422,15.5034,8.703
2018-10-21,San Jose,Dorm,86,2,84,49,686.0,126.0525,118.335,39.6165,8.713
2018-10-21,Bocas del Toro,Dorm,154,1,153,85,935.0,235.62,165.495,75.735,8.696
2018-10-21,Santa Teresa North,Private,22,1,21,13,354.90000000000003,67.60845,57.22762500000001,21.560175,8.719
2018-10-21,Cartagena,Dorm,114,10,104,40,560.0,139.02,66.78,22.26,8.766
2018-10-21,Venao,Private Shared,34,1,33,19,410.4,105.8832,74.1798,33.242399999999996,8.692
2018-10-21,Banos,Private,34,4,30,10,227.99999999999997,47.879999999999995,2.5649999999999995,2.3939999999999997,9.004
2018-10-21,Bocas del Toro,Private Shared,32,1,31,17,336.59999999999997,84.82319999999999,54.529199999999996,27.01215,8.705
2018-10-21,Venao,Dorm,51,1,50,27,297.0,79.07625,51.678,23.38875,8.693
2018-10-21,San Jose,Private,40,1,39,21,573.3000000000001,106.63380000000001,98.89425,38.697750000000006,8.704
2018-10-21,Quito,Dorm,150,15,135,45,585.0,146.98125,43.875,14.040000000000001,8.784
2018-10-21,Banos,Dorm,96,12,84,27,297.0,68.607,4.2322500000000005,7.573499999999999,8.998
2018-10-21,La Fortuna,Private,20,1,19,11,300.3,66.6666,39.6396,13.5135,8.739
2018-10-21,Manuel Antonio,Dorm,116,1,115,64,832.0,157.872,142.27200000000002,47.424,8.686
2018-10-21,Medellin,Private,88,4,84,43,980.3999999999999,252.94319999999996,157.3542,50.00039999999999,8.741
2018-10-21,Lima,Private Shared,42,2,40,9,226.79999999999995,1.3607999999999998,27.045899999999993,2.3813999999999997,9.003
2018-10-21,Playa del Carmen,Private Shared,54,6,48,19,469.3,126.359025,60.187725,18.3027,8.779
2018-10-21,Santa Teresa North,Private Shared,16,1,15,8,172.79999999999998,34.8624,25.919999999999998,12.311999999999998,8.691
2018-10-21,San Jose,Private Shared,14,1,13,8,187.2,34.819199999999995,32.1516,10.9512,8.7
2018-10-21,Antigua,Dorm,92,11,81,34,408.0,109.854,53.550000000000004,21.113999999999997,8.755
2018-10-21,Playa del Carmen,Dorm,177,16,161,64,768.0,206.784,101.376,21.312,8.762
2018-10-21,Red Frog,Dorm,24,1,23,13,143.0,37.9665,25.20375,12.333749999999998,8.692
2018-10-21,Jaco,Private,42,1,41,22,508.20000000000005,115.48845000000001,67.46355000000001,20.582100000000004,8.734
2018-10-21,Mexico City,Private,132,15,117,50,1540.0000000000002,383.46000000000004,192.88500000000002,56.595000000000006,8.77
2018-10-21,Antigua,Private Shared,52,6,46,22,459.79999999999995,118.97324999999998,68.62514999999999,21.035849999999996,8.742
2018-10-21,Jaco,Dorm,118,2,116,66,858.0,186.615,108.75150000000001,49.5495,8.74
2018-10-21,Bogota La Candelaria,Dorm,109,13,96,31,434.0,5.208,48.174,1.9529999999999998,8.987
2018-10-21,Medellin,Private Shared,24,2,22,10,160.0,41.04,25.08,10.56,8.745
2018-10-21,Manuel Antonio,Private,60,2,58,33,970.2,191.37195000000003,163.72125000000003,57.48435,8.712
2018-10-21,Pedasi,Private,16,1,15,9,207.9,54.729675,36.7983,18.0873,8.688
2018-10-21,Montanita,Dorm,148,17,131,60,780.0,190.71,77.805,31.59,8.779
2018-10-21,Tamarindo,Private,24,1,23,13,354.90000000000003,70.00402500000001,52.702650000000006,15.704325,8.719
2018-10-21,Quito,Private,36,4,32,12,296.4,78.91649999999998,20.6739,5.557499999999999,8.795
2018-10-21,Pedasi,Dorm,8,1,7,5,50.0,13.350000000000001,8.3625,4.4624999999999995,8.687
2018-10-21,Puerto Viejo,Private Shared,40,1,39,22,475.19999999999993,105.85079999999999,65.57759999999999,21.383999999999997,8.727
2018-10-21,La Fortuna,Private Shared,32,1,31,18,388.79999999999995,85.73039999999999,49.28039999999999,14.871599999999997,8.742
2018-10-21,Bogota La Candelaria,Private Shared,14,2,12,4,89.60000000000001,0.9408000000000002,10.483200000000002,1.1424,9.001
2018-10-21,Jaco,Private Shared,26,1,25,14,327.59999999999997,70.27019999999999,44.4717,18.4275,8.736
2018-10-21,Cartagena,Private Shared,14,2,12,5,112.00000000000001,27.972000000000005,13.356000000000002,3.5280000000000005,8.767
2018-10-21,Venao,Private,12,1,11,7,161.70000000000002,40.384575000000005,26.074125000000002,12.976425000000003,8.705
2018-10-21,Puerto Viejo,Dorm,66,1,65,37,481.0,106.782,68.90325,26.6955,8.731
2018-10-21,Banos,Private Shared,16,2,14,5,88.0,19.8,0.39599999999999996,1.3860000000000001,9.001
2018-10-21,Montanita,Private,96,12,84,38,866.3999999999999,203.38739999999996,81.225,26.641799999999996,8.78
2018-10-21,Tamarindo,Private Shared,34,1,33,18,388.79999999999995,81.64799999999998,58.31999999999999,23.036399999999997,8.728
2018-10-21,Puerto Escondido,Dorm,108,13,95,38,532.0,139.65,67.032,14.363999999999999,8.779
2018-10-21,Bogota La Candelaria,Private,22,3,19,7,172.9,2.204475,20.099625000000003,1.5561,8.98
2018-10-21,Puerto Escondido,Private,26,3,23,9,297.0,80.19000000000001,38.98125,12.028500000000001,8.772
2018-10-21,Montanita,Private Shared,38,4,34,16,332.8,79.3728,33.446400000000004,10.4832,8.766
2018-10-21,Antigua,Private,34,4,30,14,338.80000000000007,86.13990000000001,48.0249,19.311600000000006,8.76
2018-10-21,Tamarindo,Dorm,144,2,142,78,1014.0,203.0535,157.4235,60.079499999999996,8.714
2018-10-21,Santa Teresa North,Dorm,140,1,139,80,1040.0,198.9,174.72,55.379999999999995,8.698
2018-10-21,Bocas del Toro,Private,44,1,43,25,577.5,150.7275,94.854375,48.943125,8.691
2018-10-21,Red Frog,Private Shared,14,1,13,8,172.79999999999998,42.8976,29.5488,13.607999999999999,8.712
2018-10-21,Red Frog,Private,34,1,33,19,478.80000000000007,124.96680000000002,77.92470000000002,42.014700000000005,8.692
2018-10-21,Puerto Escondido,Private Shared,22,2,20,8,228.0,57.285,25.821,8.379,8.79
2018-10-21,Quito,Private Shared,24,3,21,8,153.60000000000002,38.24640000000001,10.713600000000003,4.147200000000001,8.794
2018-10-22,Medellin,Private,88,3,85,38,722.0,180.861,114.2565,35.739000000000004,8.744
2018-10-22,Mexico City,Private,132,14,118,42,1386.0,345.114,170.478,58.212,8.794
2018-10-22,Bocas del Toro,Private Shared,32,1,31,17,336.59999999999997,86.08544999999998,57.5586,26.7597,8.699
2018-10-22,Manuel Antonio,Dorm,116,2,114,66,792.0,146.124,134.83800000000002,55.83599999999999,8.71
2018-10-22,Cartagena,Private,46,6,40,18,513.0,133.50825,68.10075,13.466249999999999,8.767
2018-10-22,La Fortuna,Private,20,1,19,12,352.8,79.38000000000001,40.748400000000004,13.7592,8.751
2018-10-22,Jaco,Dorm,118,3,115,61,793.0,179.6145,105.86550000000001,30.927,8.732
2018-10-22,Tamarindo,Private Shared,34,1,33,18,388.79999999999995,78.1488,62.11079999999999,20.703599999999998,8.7
2018-10-22,Puerto Viejo,Dorm,66,1,65,36,468.0,95.121,61.425000000000004,25.623,8.718
2018-10-22,Mexico City,Private Shared,68,8,60,25,712.5,189.16875000000002,86.034375,29.390625,8.78
2018-10-22,Santa Teresa North,Private,22,1,21,12,352.8,67.2084,57.68280000000001,19.3158,8.696
2018-10-22,Mexico City,Dorm,254,30,224,84,1176.0,306.054,143.766,40.572,8.791
2018-10-22,San Jose,Dorm,86,1,85,48,576.0,109.296,90.72,34.128,8.706
2018-10-22,Santa Teresa North,Dorm,140,3,137,76,912.0,168.948,160.05599999999998,66.348,8.713
2018-10-22,Montanita,Dorm,148,13,135,53,689.0,172.5945,68.211,20.15325,8.778
2018-10-22,Lima,Private,34,3,31,7,205.8,0.46305,22.5351,1.8522,9.008
2018-10-22,Tamarindo,Dorm,144,2,142,74,888.0,178.488,133.86599999999999,51.948,8.717
2018-10-22,Cartagena,Dorm,114,12,102,36,540.0,144.18,66.825,14.174999999999999,8.788
2018-10-22,Venao,Dorm,51,0,51,27,297.0,78.85350000000001,50.118750000000006,24.5025,8.706
2018-10-22,Antigua,Dorm,92,8,84,38,456.0,117.30599999999998,60.876000000000005,22.572000000000003,8.769
2018-10-22,Playa del Carmen,Dorm,177,17,160,72,864.0,233.28000000000003,119.23200000000001,33.696,8.775
2018-10-22,San Jose,Private Shared,14,1,13,8,172.79999999999998,34.6032,29.5488,9.072,8.699
2018-10-22,Jaco,Private,42,1,41,23,579.6,131.7141,77.8113,23.908500000000004,8.738
2018-10-22,San Jose,Private,40,1,39,22,600.6,113.5134,96.84675,41.4414,8.702
2018-10-22,Quito,Dorm,150,13,137,44,484.0,126.687,37.752,7.986000000000001,8.776
2018-10-22,Venao,Private Shared,34,1,33,19,376.19999999999993,95.08454999999998,68.56244999999998,31.882949999999997,8.694
2018-10-22,Bogota La Candelaria,Private,22,3,19,7,172.9,0.389025,17.89515,1.167075,9.002
2018-10-22,Medellin,Dorm,215,15,200,91,1001.0,253.7535,150.15,63.063,8.749
2018-10-22,Banos,Private,34,4,30,11,229.89999999999998,52.589625,1.3794,5.000324999999999,8.999
2018-10-22,Puerto Escondido,Dorm,108,12,96,35,525.0,133.0875,68.11875,19.29375,8.774
2018-10-22,Manuel Antonio,Private Shared,18,1,17,10,215.99999999999997,40.66199999999999,35.315999999999995,11.501999999999999,8.7
2018-10-22,Montanita,Private,96,10,86,33,877.8,213.96374999999998,82.9521,34.2342,8.755
2018-10-22,La Fortuna,Dorm,100,2,98,52,624.0,144.612,72.072,26.208000000000002,8.74
2018-10-22,La Fortuna,Private Shared,32,1,31,17,397.79999999999995,90.69839999999999,49.82444999999999,19.6911,8.734
2018-10-22,Puerto Viejo,Private,32,1,31,17,464.1,93.98025000000001,60.56505000000001,23.6691,8.727
2018-10-22,Banos,Dorm,96,8,88,25,300.0,64.575,1.3499999999999999,6.5249999999999995,9.002
2018-10-22,Red Frog,Private,34,1,33,19,438.90000000000003,115.21125,78.672825,34.563375,8.694
2018-10-22,Playa del Carmen,Private,59,6,53,22,629.2,165.6369,85.88580000000002,27.3702,8.778
2018-10-22,Pedasi,Dorm,8,1,7,5,55.0,13.86,9.69375,4.5375000000000005,8.688
2018-10-22,Jaco,Private Shared,26,1,25,14,327.59999999999997,68.3046,39.803399999999996,17.690399999999997,8.727
2018-10-22,Bocas del Toro,Private,44,1,43,24,504.0,127.38599999999998,89.586,37.044,8.693
2018-10-22,Quito,Private,36,3,33,12,296.4,77.1381,19.5624,8.002799999999999,8.795
2018-10-22,Antigua,Private,34,4,30,13,314.6,79.75110000000001,40.583400000000005,16.0446,8.743
2018-10-22,Bogota La Candelaria,Dorm,109,12,97,27,351.0,3.159,39.22425,8.424,9.002
2018-10-22,Bocas del Toro,Dorm,154,1,153,88,968.0,257.004,169.158,72.6,8.685
2018-10-22,Manuel Antonio,Private,60,1,59,32,940.8000000000001,188.39520000000002,146.0592,64.91520000000001,8.702
2018-10-22,Playa del Carmen,Private Shared,54,6,48,20,532.0,138.852,70.224,24.738,8.757
2018-10-22,Santa Teresa North,Private Shared,16,1,15,9,194.39999999999998,35.721,31.201199999999996,13.413599999999999,8.685
2018-10-22,Venao,Private,12,1,11,7,161.70000000000002,40.627125,27.893250000000002,11.278575000000002,8.707
2018-10-22,Antigua,Private Shared,52,5,47,21,438.9,116.19877499999998,65.17665,18.762975,8.744
2018-10-22,Medellin,Private Shared,24,2,22,12,192.0,49.104,30.672,12.24,8.722
2018-10-22,Puerto Escondido,Private Shared,22,3,19,8,212.79999999999998,53.6256,25.057199999999998,9.256799999999998,8.791
2018-10-22,Banos,Private Shared,16,2,14,5,96.00000000000001,21.528000000000002,0.6480000000000001,2.5200000000000005,9.006
2018-10-22,Red Frog,Dorm,24,1,23,12,144.0,37.368,25.163999999999998,10.584,8.711
2018-10-22,Bogota La Candelaria,Private Shared,14,2,12,5,112.00000000000001,1.092,13.272,2.52,8.993
2018-10-22,Puerto Escondido,Private,26,3,23,9,297.0,80.19000000000001,36.9765,12.9195,8.787
2018-10-22,Puerto Viejo,Private Shared,40,1,39,22,554.3999999999999,112.68179999999997,79.00199999999997,30.353399999999993,8.721
2018-10-22,Tamarindo,Private,24,1,23,13,327.6,66.09330000000001,52.08840000000001,20.3931,8.706
2018-10-22,Quito,Private Shared,24,3,21,9,172.8,46.2672,12.052800000000001,5.572800000000001,8.799
2018-10-22,Lima,Private Shared,42,2,40,11,296.99999999999994,0.6682499999999998,33.18975,1.1137499999999998,8.999
2018-10-22,Cartagena,Private Shared,14,2,12,5,104.0,25.896,13.182,2.886,8.782
2018-10-22,Montanita,Private Shared,38,5,33,15,312.0,74.88,29.25,10.998,8.757
2018-10-22,Red Frog,Private Shared,14,1,13,8,172.79999999999998,46.267199999999995,27.863999999999997,13.607999999999999,8.688
2018-10-22,Lima,Dorm,17,1,16,4,52.0,0.507,5.109,0.819,8.995
2018-10-23,Antigua,Private,34,4,30,13,343.20000000000005,91.63440000000001,50.9652,16.4736,8.743
2018-10-23,Antigua,Dorm,92,8,84,40,440.0,117.14999999999999,60.39000000000001,17.16,8.744
2018-10-23,Mexico City,Private Shared,68,7,61,23,611.8,160.13864999999998,80.7576,26.15445,8.767
2018-10-23,Playa del Carmen,Private,59,7,52,23,708.4000000000001,185.42370000000003,97.75920000000002,23.908500000000004,8.783
2018-10-23,Venao,Private Shared,34,1,33,19,342.0,85.9275,57.969,25.906499999999998,8.697
2018-10-23,Mexico City,Dorm,254,22,232,95,1425.0,384.75,176.34375,45.956250000000004,8.78
2018-10-23,Bocas del Toro,Private Shared,32,1,31,18,388.79999999999995,98.26919999999998,62.9856,35.28359999999999,8.703
2018-10-23,Jaco,Private,42,1,41,22,554.4000000000001,125.57160000000002,75.25980000000001,29.106000000000005,8.738
2018-10-23,Quito,Dorm,150,14,136,45,540.0,142.155,32.805,12.555,8.801
2018-10-23,Puerto Viejo,Private Shared,40,1,39,22,514.8,108.88019999999999,66.7953,29.729699999999998,8.721
2018-10-23,Cartagena,Dorm,114,10,104,41,615.0,163.74375,80.25750000000001,17.5275,8.777
2018-10-23,Puerto Viejo,Dorm,66,1,65,36,432.0,89.1,62.208,21.384,8.727
2018-10-23,Tamarindo,Dorm,144,3,141,78,1014.0,196.209,143.7345,60.839999999999996,8.711
2018-10-23,Banos,Private Shared,16,2,14,5,96.00000000000001,20.952,1.0080000000000002,0.8640000000000001,9.009
2018-10-23,Bocas del Toro,Dorm,154,1,153,88,1056.0,263.736,186.11999999999998,95.832,8.692
2018-10-23,San Jose,Dorm,86,1,85,48,672.0,122.472,117.43199999999999,37.296,8.708
2018-10-23,Montanita,Private,96,12,84,33,752.3999999999999,185.09039999999996,66.02309999999999,23.136299999999995,8.771
2018-10-23,Manuel Antonio,Dorm,116,2,114,61,732.0,147.132,118.584,54.351,8.704
2018-10-23,Lima,Private,34,2,32,8,218.4,2.6208,26.0442,2.2932,9.002
2018-10-23,Venao,Private,12,1,11,7,176.40000000000003,44.849700000000006,29.502900000000007,13.759200000000003,8.689
2018-10-23,Santa Teresa North,Private,22,1,21,12,352.8,67.2084,57.68280000000001,25.6662,8.711
2018-10-23,Medellin,Private,88,4,84,39,815.0999999999999,201.73725,122.26499999999999,55.01925,8.73
2018-10-23,Cartagena,Private,46,4,42,15,427.5,112.21875,49.055625,17.31375,8.782
2018-10-23,Lima,Private Shared,42,3,39,11,257.4,3.66795,28.185299999999998,1.5444,9.006
2018-10-23,Bogota La Candelaria,Dorm,109,14,95,30,390.0,0.8775,40.364999999999995,5.5575,8.993
2018-10-23,Santa Teresa North,Dorm,140,3,137,71,852.0,168.696,146.33100000000002,53.037,8.701
2018-10-23,Mexico City,Private,132,16,116,51,1683.0,441.7875,193.12425000000002,73.2105,8.79
2018-10-23,Manuel Antonio,Private,60,1,59,32,806.4000000000001,149.99040000000002,137.89440000000002,50.19840000000001,8.714
2018-10-23,Cartagena,Private Shared,14,2,12,6,144.0,38.016000000000005,19.116,4.104,8.767
2018-10-23,Puerto Viejo,Private,32,1,31,18,491.40000000000003,106.14240000000001,63.759150000000005,21.007350000000002,8.721
2018-10-23,Quito,Private Shared,24,3,21,9,172.8,46.008,11.275200000000002,3.4992000000000005,8.784
2018-10-23,Montanita,Dorm,148,14,134,50,650.0,154.5375,64.35000000000001,14.1375,8.779
2018-10-23,Banos,Private,34,4,30,9,205.2,43.8615,1.539,4.7709,8.994
2018-10-23,Puerto Escondido,Private,26,3,23,9,297.0,75.51225,38.313,10.91475,8.794
2018-10-23,Venao,Dorm,51,1,50,26,312.0,83.538,54.288,26.208000000000002,8.703
2018-10-23,La Fortuna,Dorm,100,2,98,54,648.0,138.024,73.386,23.328,8.737
2018-10-23,Puerto Escondido,Dorm,108,11,97,37,555.0,149.0175,73.26,16.65,8.792
2018-10-23,La Fortuna,Private,20,1,19,12,352.8,74.088,42.336,16.1406,8.728
2018-10-23,San Jose,Private Shared,14,1,13,8,172.79999999999998,31.622399999999995,28.7712,12.182399999999998,8.703
2018-10-23,La Fortuna,Private Shared,32,1,31,17,428.3999999999999,96.71129999999998,53.01449999999999,16.064999999999998,8.735
2018-10-23,Bogota La Candelaria,Private Shared,14,2,12,5,104.0,0.39,12.09,1.248,8.993
2018-10-23,Antigua,Private Shared,52,6,46,19,397.09999999999997,98.580075,59.267174999999995,22.03905,8.753
2018-10-23,Medellin,Dorm,215,11,204,103,1236.0,318.88800000000003,192.816,74.16,8.739
2018-10-23,Red Frog,Dorm,24,1,23,14,140.0,36.120000000000005,25.62,11.97,8.701
2018-10-23,Bogota La Candelaria,Private,22,3,19,6,148.2,1.44495,14.560649999999999,3.4456499999999997,8.98
2018-10-23,Banos,Dorm,96,10,86,26,286.0,60.489,0.2145,6.2204999999999995,8.985
2018-10-23,Jaco,Dorm,118,2,116,60,660.0,149.985,88.605,32.175000000000004,8.739
2018-10-23,Red Frog,Private Shared,14,1,13,8,172.79999999999998,45.748799999999996,31.492799999999995,13.478399999999999,8.699
2018-10-23,Playa del Carmen,Dorm,177,22,155,61,732.0,188.856,98.271,30.195,8.765
2018-10-23,Lima,Dorm,17,1,16,4,56.0,0.0,6.048,0.504,8.998
2018-10-23,San Jose,Private,40,1,39,23,627.9,115.37662499999999,97.48147499999999,46.62157499999999,8.69
2018-10-23,Montanita,Private Shared,38,5,33,14,268.80000000000007,64.31040000000002,24.998400000000007,7.257600000000002,8.776
2018-10-23,Jaco,Private Shared,26,1,25,15,296.99999999999994,65.26574999999998,41.208749999999995,15.592499999999996,8.72
2018-10-23,Medellin,Private Shared,24,1,23,11,211.20000000000005,53.539200000000015,30.571200000000005,14.572800000000004,8.742
2018-10-23,Bocas del Toro,Private,44,1,43,24,554.4000000000001,137.21400000000003,91.89180000000002,48.6486,8.708
2018-10-23,Manuel Antonio,Private Shared,18,1,17,10,234.0,42.646499999999996,37.908,13.1625,8.705
2018-10-23,Tamarindo,Private,24,1,23,13,354.90000000000003,72.93195,54.565875000000005,20.495475000000003,8.716
2018-10-23,Red Frog,Private,34,1,33,19,438.90000000000003,109.2861,79.331175,35.221725000000006,8.711
2018-10-23,Tamarindo,Private Shared,34,1,33,17,367.2,74.0826,57.007799999999996,19.5534,8.722
2018-10-23,Puerto Escondido,Private Shared,22,3,19,8,212.79999999999998,55.700399999999995,24.418799999999997,8.1396,8.786
2018-10-23,Quito,Private,36,4,32,13,271.7,73.359,18.33975,8.354775,8.782
2018-10-23,Playa del Carmen,Private Shared,54,6,48,21,478.79999999999995,119.5803,58.892399999999995,20.4687,8.767
2018-10-23,Santa Teresa North,Private Shared,16,1,15,9,194.39999999999998,36.5958,31.638599999999997,11.372399999999999,8.705
2018-10-23,Pedasi,Dorm,8,1,7,5,50.0,12.675,8.85,4.575,8.701
2018-10-24,Lima,Dorm,17,1,16,4,56.0,0.42,5.67,0.21,8.983
2018-10-24,Tamarindo,Private,24,1,23,13,354.90000000000003,71.06872500000001,55.098225000000006,17.567550000000004,8.715
2018-10-24,Puerto Viejo,Private Shared,40,0,40,23,496.79999999999995,108.4266,64.83239999999999,30.180599999999995,8.739
2018-10-24,Santa Teresa North,Dorm,140,3,137,70,910.0,171.99,141.2775,51.870000000000005,8.69
2018-10-24,Medellin,Dorm,215,15,200,92,920.0,234.6,133.85999999999999,57.96,8.717
2018-10-24,Banos,Private,34,4,30,11,250.79999999999995,56.61809999999999,0.18809999999999996,1.1285999999999996,8.986
2018-10-24,Puerto Viejo,Dorm,66,2,64,38,456.0,95.75999999999999,68.05799999999999,25.992,8.733
2018-10-24,Jaco,Private Shared,26,1,25,15,351.0,77.65875,49.75425,15.005250000000002,8.715
2018-10-24,Tamarindo,Private Shared,34,0,34,19,410.4,82.4904,64.63799999999999,27.702,8.705
2018-10-24,Mexico City,Dorm,254,29,225,79,1106.0,294.47249999999997,143.5035,24.884999999999998,8.779
2018-10-24,Manuel Antonio,Private,60,1,59,32,873.6,163.1448,144.144,55.0368,8.697
2018-10-24,Bocas del Toro,Private,44,1,43,24,554.4000000000001,138.46140000000003,96.88140000000001,41.16420000000001,8.709
2018-10-24,Montanita,Dorm,148,17,131,53,689.0,169.494,68.72775,18.08625,8.758
2018-10-24,Cartagena,Dorm,114,13,101,36,540.0,143.775,67.635,11.745,8.773
2018-10-24,Jaco,Private,42,1,41,23,579.6,122.5854,80.41950000000001,25.6473,8.742
2018-10-24,Playa del Carmen,Private,59,7,52,23,607.2,160.3008,73.7748,21.4038,8.761
2018-10-24,Lima,Private Shared,42,3,39,9,210.6,1.5795,23.6925,2.5272,9.002
2018-10-24,Mexico City,Private,132,14,118,42,1293.6000000000001,337.62960000000004,154.26180000000002,33.957,8.77
2018-10-24,Playa del Carmen,Dorm,177,22,155,67,938.0,249.74249999999998,116.0775,34.4715,8.758
2018-10-24,La Fortuna,Dorm,100,2,98,50,650.0,137.475,77.5125,35.1,8.74
2018-10-24,Manuel Antonio,Dorm,116,2,114,61,793.0,145.71375,123.11325,44.60625,8.689
2018-10-24,Quito,Private,36,4,32,11,229.89999999999998,59.65904999999999,15.51825,5.5176,8.804
2018-10-24,Jaco,Dorm,118,2,116,60,780.0,165.555,110.56499999999998,32.760000000000005,8.736
2018-10-24,Bocas del Toro,Dorm,154,2,152,82,984.0,261.99,164.574,73.062,8.706
2018-10-24,Bogota La Candelaria,Dorm,109,12,97,29,406.0,3.9585,41.716499999999996,5.1765,8.986
2018-10-24,Quito,Dorm,150,15,135,50,650.0,161.85,40.4625,11.2125,8.796
2018-10-24,La Fortuna,Private Shared,32,1,31,18,421.2,94.4541,48.3327,23.6925,8.748
